2024-12-30T16:22:13
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2188724.6873011 7001289F:119:HH7GHBCXY:1:1108:15014:20012/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873012 7001289F:119:HH7GHBCXY:1:1108:3040:77387/1	R1	+	-	+	-	0.530973	0.530973
ERR2188724.6873013 7001289F:119:HH7GHBCXY:1:1214:2629:61761/1	R1	+	-	+	-	0.446429	0.446429
ERR2188724.6873014 7001289F:119:HH7GHBCXY:1:2107:12000:86076/1	R1	+	-	+	-	0.446429	0.446429
ERR2188724.6873015 7001289F:119:HH7GHBCXY:1:2215:14060:49912/1	R1	+	-	+	-	0.446429	0.446429
ERR2188724.6873019 7001289F:119:HH7GHBCXY:2:2114:2670:72873/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873020 7001289F:119:HH7GHBCXY:2:2216:16905:72293/1	R1	+	-	+	-	0.548673	0.548673
ERR2188724.6873021 7001289F:119:HH7GHBCXY:1:1107:1550:53304/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873024 7001289F:119:HH7GHBCXY:1:2107:14206:67412/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873025 7001289F:119:HH7GHBCXY:1:2211:11521:43732/1	R1	+	-	+	-	0.471698	0.471698
ERR2188724.6873028 7001289F:119:HH7GHBCXY:2:2209:17317:63809/1	R1	+	-	+	-	0.471698	0.471698
ERR2188724.6873029 7001289F:119:HH7GHBCXY:2:2212:15339:11864/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873030 7001289F:119:HH7GHBCXY:2:2213:4550:91349/1	R1	+	-	+	-	0.789474	0.789474
ERR2188724.6873031 7001289F:119:HH7GHBCXY:2:2215:7703:91602/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873032 7001289F:119:HH7GHBCXY:2:2103:16737:41008/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873033 7001289F:119:HH7GHBCXY:1:1206:6221:78279/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873035 7001289F:119:HH7GHBCXY:1:2113:10975:32643/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873036 7001289F:119:HH7GHBCXY:1:2215:10467:6363/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873037 7001289F:119:HH7GHBCXY:2:1103:14020:65782/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873039 7001289F:119:HH7GHBCXY:2:2208:18813:101133/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873040 7001289F:119:HH7GHBCXY:2:2211:17124:71436/1	R1	+	-	+	-	0.357798	0.357798
ERR2188724.6873044 7001289F:119:HH7GHBCXY:1:2202:12793:24024/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873046 7001289F:119:HH7GHBCXY:2:1115:6086:52735/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873047 7001289F:119:HH7GHBCXY:2:1205:14486:94963/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873048 7001289F:119:HH7GHBCXY:2:1215:17362:16936/1	R1	+	-	+	-	0.605505	0.605505
ERR2188724.6873049 7001289F:119:HH7GHBCXY:2:2107:10609:62752/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873051 7001289F:119:HH7GHBCXY:2:2114:15467:17074/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873052 7001289F:119:HH7GHBCXY:2:1116:5460:41838/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873053 7001289F:119:HH7GHBCXY:1:1106:3156:42073/1	R1	+	-	+	-	0.345455	0.345455
ERR2188724.6873054 7001289F:119:HH7GHBCXY:1:2105:20455:28806/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873055 7001289F:119:HH7GHBCXY:1:2101:11802:81639/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873058 7001289F:119:HH7GHBCXY:2:2207:10413:3185/1	R1	+	-	+	-	0.345455	0.345455
ERR2188724.6873059 7001289F:119:HH7GHBCXY:2:2210:11449:48239/1	R1	+	-	+	-	0.639640	0.639640
ERR2188724.6873062 7001289F:119:HH7GHBCXY:2:1205:17014:97995/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873065 7001289F:119:HH7GHBCXY:1:2210:13732:54609/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873072 7001289F:119:HH7GHBCXY:2:2109:15542:45685/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873074 7001289F:119:HH7GHBCXY:1:2207:13805:53096/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873075 7001289F:119:HH7GHBCXY:2:1202:2833:55966/1	R1	+	-	+	-	0.469027	0.469027
ERR2188724.6873077 7001289F:119:HH7GHBCXY:2:2113:13352:70678/1	R1	+	-	+	-	0.428571	0.428571
ERR2188724.6873078 7001289F:119:HH7GHBCXY:1:2209:13650:66201/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873079 7001289F:119:HH7GHBCXY:2:2105:9577:73623/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873080 7001289F:119:HH7GHBCXY:2:2110:14392:79086/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873083 7001289F:119:HH7GHBCXY:2:2108:15232:42796/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873084 7001289F:119:HH7GHBCXY:2:2111:4052:56393/1	R1	+	-	+	-	0.441860	0.441860
ERR2188724.6873085 7001289F:119:HH7GHBCXY:1:1115:1169:3376/1	R1	+	-	+	-	0.891892	0.891892
ERR2188724.6873086 7001289F:119:HH7GHBCXY:1:2210:10802:50388/1	R1	+	-	+	-	0.723810	0.723810
ERR2188724.6873088 7001289F:119:HH7GHBCXY:2:2202:2013:52709/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873091 7001289F:119:HH7GHBCXY:1:1106:9774:71788/1	R1	+	-	+	-	0.673469	0.673469
ERR2188724.6873092 7001289F:119:HH7GHBCXY:1:1212:14069:14957/1	R1	+	-	+	-	0.388235	0.388235
ERR2188724.6873098 7001289F:119:HH7GHBCXY:1:1113:8424:6558/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873099 7001289F:119:HH7GHBCXY:1:2115:18017:45116/1	R1	+	-	+	-	0.967742	0.967742
ERR2188724.6873101 7001289F:119:HH7GHBCXY:1:2205:14019:40629/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873104 7001289F:119:HH7GHBCXY:1:1114:4689:24012/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873107 7001289F:119:HH7GHBCXY:2:1115:13973:79403/1	R1	+	-	+	-	0.515789	0.515789
ERR2188724.6873108 7001289F:119:HH7GHBCXY:2:1206:13268:91391/1	R1	+	-	+	-	0.475000	0.475000
ERR2188724.6873109 7001289F:119:HH7GHBCXY:2:1208:2404:61600/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873112 7001289F:119:HH7GHBCXY:2:1203:19243:74468/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873114 7001289F:119:HH7GHBCXY:2:2110:1597:54875/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873119 7001289F:119:HH7GHBCXY:1:1203:20401:32344/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873121 7001289F:119:HH7GHBCXY:1:1105:18000:78324/1	R1	+	-	+	-	0.636364	0.636364
ERR2188724.6873126 7001289F:119:HH7GHBCXY:1:1116:17936:5851/1	R1	+	-	+	-	0.448980	0.448980
ERR2188724.6873127 7001289F:119:HH7GHBCXY:2:2108:16769:71133/1	R1	+	-	+	-	0.910112	0.910112
ERR2188724.6873128 7001289F:119:HH7GHBCXY:1:1211:5673:25702/1	R1	+	-	+	-	0.151515	0.151515
ERR2188724.6873133 7001289F:119:HH7GHBCXY:2:1108:21065:64895/1	R1	+	-	+	-	0.830508	0.830508
ERR2188724.6873140 7001289F:119:HH7GHBCXY:2:1202:3050:100729/1	R1	+	-	+	-	0.821918	0.821918
ERR2188724.6873146 7001289F:119:HH7GHBCXY:2:1216:7541:11578/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873148 7001289F:119:HH7GHBCXY:2:2113:12428:9128/1	R1	+	-	+	-	0.767442	0.767442
ERR2188724.6873154 7001289F:119:HH7GHBCXY:1:1106:18355:74348/1	R1	+	-	+	-	0.534653	0.534653
ERR2188724.6873155 7001289F:119:HH7GHBCXY:1:1113:20088:88846/1	R1	+	-	+	-	0.514019	0.514019
ERR2188724.6873160 7001289F:119:HH7GHBCXY:2:2115:14587:7817/1	R1	+	-	+	-	0.551402	0.551402
ERR2188724.6873161 7001289F:119:HH7GHBCXY:2:2208:6593:29359/1	R1	+	-	+	-	0.515789	0.515789
ERR2188724.6873162 7001289F:119:HH7GHBCXY:2:2209:13993:74034/1	R1	+	-	+	-	0.515789	0.515789
ERR2188724.6873165 7001289F:119:HH7GHBCXY:2:1212:7076:16569/1	R1	-	+	-	+	0.049505	0.049505
ERR2188724.6873166 7001289F:119:HH7GHBCXY:2:1115:5479:35497/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873169 7001289F:119:HH7GHBCXY:1:2202:13171:99820/1	R1	+	-	+	-	0.387755	0.387755
ERR2188724.6873174 7001289F:119:HH7GHBCXY:2:2211:10803:37243/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873176 7001289F:119:HH7GHBCXY:2:2207:17366:27137/1	R1	+	-	+	-	0.830000	0.830000
ERR2188724.6873177 7001289F:119:HH7GHBCXY:1:1114:14807:89623/1	R1	+	-	+	-	0.446429	0.446429
ERR2188724.6873179 7001289F:119:HH7GHBCXY:1:1202:18298:50789/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873182 7001289F:119:HH7GHBCXY:1:1109:18013:90447/1	R1	+	-	+	-	0.345455	0.345455
ERR2188724.6873183 7001289F:119:HH7GHBCXY:1:2110:5339:70570/1	R1	+	-	+	-	0.345455	0.345455
ERR2188724.6873184 7001289F:119:HH7GHBCXY:1:2214:8903:28775/1	R1	+	-	+	-	0.345455	0.345455
ERR2188724.6873185 7001289F:119:HH7GHBCXY:2:1205:15302:81441/1	R1	+	-	+	-	0.345455	0.345455
ERR2188724.6873186 7001289F:119:HH7GHBCXY:2:2211:10918:83029/1	R1	+	-	+	-	0.336364	0.336364
ERR2188724.6873187 7001289F:119:HH7GHBCXY:2:2212:10363:50379/1	R1	+	-	+	-	0.365385	0.365385
ERR2188724.6873188 7001289F:119:HH7GHBCXY:1:1202:5894:7803/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873190 7001289F:119:HH7GHBCXY:1:2205:14384:59477/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873191 7001289F:119:HH7GHBCXY:2:1107:19504:36064/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873192 7001289F:119:HH7GHBCXY:2:1109:18694:45157/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873193 7001289F:119:HH7GHBCXY:2:1112:5650:17333/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873194 7001289F:119:HH7GHBCXY:2:1214:12437:93795/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873195 7001289F:119:HH7GHBCXY:2:2105:13363:57097/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.6873196 7001289F:119:HH7GHBCXY:1:1108:16697:15633/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873197 7001289F:119:HH7GHBCXY:1:1113:17095:2255/1	R1	+	-	+	-	0.055556	0.055556
ERR2188724.6873198 7001289F:119:HH7GHBCXY:1:1112:1568:73249/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873201 7001289F:119:HH7GHBCXY:2:1201:11174:30706/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873203 7001289F:119:HH7GHBCXY:2:2106:17787:52657/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873204 7001289F:119:HH7GHBCXY:1:1101:16549:95497/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873206 7001289F:119:HH7GHBCXY:1:1203:12473:88013/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873207 7001289F:119:HH7GHBCXY:1:1207:17587:81307/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873208 7001289F:119:HH7GHBCXY:1:1213:14212:19490/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873210 7001289F:119:HH7GHBCXY:1:2101:15328:10683/1	R1	+	-	+	-	0.560748	0.560748
ERR2188724.6873211 7001289F:119:HH7GHBCXY:1:2104:11516:72995/1	R1	+	-	+	-	0.830508	0.830508
ERR2188724.6873212 7001289F:119:HH7GHBCXY:1:2113:12333:3837/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873213 7001289F:119:HH7GHBCXY:1:2201:16690:26912/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873214 7001289F:119:HH7GHBCXY:1:2201:6520:30132/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873215 7001289F:119:HH7GHBCXY:1:2202:5115:56749/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873216 7001289F:119:HH7GHBCXY:1:2213:10161:28896/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873217 7001289F:119:HH7GHBCXY:2:1102:20081:18119/1	R1	+	-	+	-	0.759259	0.759259
ERR2188724.6873218 7001289F:119:HH7GHBCXY:2:1112:4632:50323/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.6873219 7001289F:119:HH7GHBCXY:2:1216:3746:17814/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873221 7001289F:119:HH7GHBCXY:2:2109:20155:26309/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873222 7001289F:119:HH7GHBCXY:2:2111:19492:56387/1	R1	+	-	+	-	0.485149	0.485149
ERR2188724.6873223 7001289F:119:HH7GHBCXY:2:2111:18439:80744/1	R1	+	-	+	-	0.485149	0.485149
ERR2188724.6873225 7001289F:119:HH7GHBCXY:2:2203:14342:48369/1	R1	+	-	+	-	0.759259	0.759259
ERR2188724.6873227 7001289F:119:HH7GHBCXY:2:2212:21285:57405/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873228 7001289F:119:HH7GHBCXY:1:2214:18073:42971/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.6873230 7001289F:119:HH7GHBCXY:1:1210:20165:98759/1	R1	+	-	+	-	0.523364	0.523364
ERR2188724.6873231 7001289F:119:HH7GHBCXY:1:2104:1628:95686/1	R1	+	-	+	-	0.885714	0.885714
ERR2188724.6873232 7001289F:119:HH7GHBCXY:1:2115:14626:93997/1	R1	+	-	+	-	0.413462	0.413462
ERR2188724.6873233 7001289F:119:HH7GHBCXY:2:2101:15771:65630/1	R1	+	-	+	-	0.345455	0.345455
ERR2188724.6873238 7001289F:119:HH7GHBCXY:1:1103:9810:100386/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873242 7001289F:119:HH7GHBCXY:1:1106:10476:38287/1	R1	-	+	-	+	0.181818	0.181818
ERR2188724.6873244 7001289F:119:HH7GHBCXY:1:2109:16949:3590/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873245 7001289F:119:HH7GHBCXY:2:2212:10603:98985/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873246 7001289F:119:HH7GHBCXY:2:1111:2169:21066/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873247 7001289F:119:HH7GHBCXY:2:1215:5058:5979/1	R1	+	-	+	-	0.568182	0.568182
ERR2188724.6873252 7001289F:119:HH7GHBCXY:2:2211:7234:33951/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873257 7001289F:119:HH7GHBCXY:1:1202:16391:83972/1	R1	+	-	+	-	0.550562	0.550562
ERR2188724.6873258 7001289F:119:HH7GHBCXY:2:1210:18014:61520/1	R1	+	-	+	-	0.612903	0.612903
ERR2188724.6873262 7001289F:119:HH7GHBCXY:2:1207:7267:31215/1	R1	-	+	-	+	0.101124	0.101124
ERR2188724.6873263 7001289F:119:HH7GHBCXY:1:2112:5598:89543/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873264 7001289F:119:HH7GHBCXY:2:2214:6351:76693/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873272 7001289F:119:HH7GHBCXY:2:2214:1749:65280/1	R1	+	-	+	-	0.452055	0.452055
ERR2188724.6873275 7001289F:119:HH7GHBCXY:1:2106:6968:45297/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873277 7001289F:119:HH7GHBCXY:2:2208:2263:5678/1	R1	+	-	+	-	0.500000	0.500000
ERR2188724.6873278 7001289F:119:HH7GHBCXY:1:1114:13397:22981/1	R1	+	-	+	-	0.417582	0.417582
ERR2188724.6873280 7001289F:119:HH7GHBCXY:1:1109:17126:31668/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6873281 7001289F:119:HH7GHBCXY:1:2214:4663:11021/1	R1	+	-	+	-	0.485149	0.485149
ERR2188724.6873283 7001289F:119:HH7GHBCXY:2:1108:2319:40013/1	R1	+	-	+	-	0.524752	0.524752
ERR2188724.6873284 7001289F:119:HH7GHBCXY:2:2114:9191:44546/1	R1	-	+	-	+	0.268293	0.268293
ERR2188724.6873285 7001289F:119:HH7GHBCXY:1:1203:11482:10746/1	R1	+	-	+	-	0.514019	0.514019
ERR2188724.6873286 7001289F:119:HH7GHBCXY:1:2206:14161:36324/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6873287 7001289F:119:HH7GHBCXY:1:1110:9121:77634/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6910323 7001289F:119:HH7GHBCXY:1:1209:10736:79321/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.6918753 7001289F:119:HH7GHBCXY:1:1112:8169:12027/1	R1	-	+	-	+	0.555556	0.555556
ERR2188724.6918773 7001289F:119:HH7GHBCXY:1:1210:12404:9650/1	R1	-	+	-	+	0.227273	0.227273
ERR2188724.6918794 7001289F:119:HH7GHBCXY:1:2103:8258:74999/1	R1	-	+	-	+	0.684211	0.684211
ERR2188724.6918824 7001289F:119:HH7GHBCXY:1:2201:16259:56178/1	R1	-	+	-	+	0.555556	0.555556
ERR2188724.6918870 7001289F:119:HH7GHBCXY:2:1111:4700:63078/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.6919229 7001289F:119:HH7GHBCXY:1:1206:13119:12385/1	R1	-	+	-	+	0.772727	0.772727
ERR2188724.7416244 7001289F:119:HH7GHBCXY:2:1201:19340:63800/1	R1	-	+	-	+	0.459016	0.459016
ERR2188724.8164397 7001289F:119:HH7GHBCXY:1:2101:10405:16632/1	R1	-	+	-	+	0.109091	0.109091
ERR2188724.8248251 7001289F:119:HH7GHBCXY:2:2206:19016:49462/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.9955140 7001289F:119:HH7GHBCXY:2:2209:2803:92682/1	R1	-	+	-	+	0.000000	0.000000
ERR2188724.10918608 7001289F:119:HH7GHBCXY:1:1115:15509:73827/1	R1	-	+	-	+	0.909091	0.909091
ERR2188724.12336562 7001289F:119:HH7GHBCXY:1:2101:9035:49991/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.12648922 7001289F:119:HH7GHBCXY:2:1112:6839:42135/1	R1	+	-	+	-	0.302752	0.302752
ERR2188724.13881982 7001289F:119:HH7GHBCXY:1:2215:11808:22026/1	R1	+	-	+	-	0.678571	0.678571
ERR2188724.14343562 7001289F:119:HH7GHBCXY:2:1103:15257:6016/1	R1	-	+	-	+	0.650000	0.650000
ERR2188724.14344520 7001289F:119:HH7GHBCXY:2:1210:8620:54610/1	R1	-	+	-	+	0.684211	0.684211
ERR2188724.14545121 7001289F:119:HH7GHBCXY:1:1216:6343:72393/1	R1	+	-	+	-	0.792208	0.792208
ERR2188724.14545123 7001289F:119:HH7GHBCXY:2:2110:8103:88224/1	R1	+	-	+	-	0.612903	0.612903
ERR2188724.14545124 7001289F:119:HH7GHBCXY:1:2104:9377:38533/1	R1	-	+	-	+	0.591837	0.591837
ERR2188724.14545125 7001289F:119:HH7GHBCXY:1:1101:14742:65954/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.14545127 7001289F:119:HH7GHBCXY:1:1113:19673:29126/1	R1	+	-	+	-	0.446429	0.446429
ERR2188724.14545132 7001289F:119:HH7GHBCXY:1:2102:5016:39317/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.14545135 7001289F:119:HH7GHBCXY:1:2111:12713:63685/1	R1	+	-	+	-	0.514019	0.514019
ERR2188724.14545137 7001289F:119:HH7GHBCXY:1:2116:19270:57754/1	R1	+	-	+	-	0.636364	0.636364
ERR2188724.14545138 7001289F:119:HH7GHBCXY:1:2201:3577:84143/1	R1	+	-	+	-	0.723684	0.723684
ERR2188724.14545139 7001289F:119:HH7GHBCXY:1:2208:17555:23570/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.14545140 7001289F:119:HH7GHBCXY:1:2214:13578:76274/1	R1	+	-	+	-	0.675676	0.675676
ERR2188724.14545147 7001289F:119:HH7GHBCXY:2:2102:19989:18112/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.14545155 7001289F:119:HH7GHBCXY:1:2108:9240:45752/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.14545156 7001289F:119:HH7GHBCXY:1:2208:16123:95172/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.14545157 7001289F:119:HH7GHBCXY:1:2212:10637:75478/1	R1	+	-	+	-	0.388235	0.388235
ERR2188724.14545158 7001289F:119:HH7GHBCXY:1:1208:16631:72634/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.14545159 7001289F:119:HH7GHBCXY:1:1202:7488:85520/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.14545162 7001289F:119:HH7GHBCXY:1:2113:14767:97237/1	R1	+	-	+	-	0.509434	0.509434
ERR2188724.14545164 7001289F:119:HH7GHBCXY:1:2110:9656:28077/1	R1	+	-	+	-	0.734513	0.734513
ERR2188724.14545165 7001289F:119:HH7GHBCXY:1:2110:10418:75707/1	R1	+	-	+	-	0.477876	0.477876
ERR2188724.14545167 7001289F:119:HH7GHBCXY:2:1210:18605:48326/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.14545168 7001289F:119:HH7GHBCXY:2:2109:3905:90243/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.14545169 7001289F:119:HH7GHBCXY:2:2110:11326:46746/1	R1	+	-	+	-	0.433628	0.433628
ERR2188724.14545171 7001289F:119:HH7GHBCXY:2:2214:15123:53930/1	R1	+	-	+	-	0.441860	0.441860
ERR2188724.14545172 7001289F:119:HH7GHBCXY:1:1104:8007:8486/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.14545174 7001289F:119:HH7GHBCXY:1:1204:6893:87176/1	R1	+	-	+	-	0.544554	0.544554
ERR2188724.14545175 7001289F:119:HH7GHBCXY:1:1213:18780:66924/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.14545176 7001289F:119:HH7GHBCXY:1:2107:2694:2385/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.14545177 7001289F:119:HH7GHBCXY:1:2112:8329:13533/1	R1	+	-	+	-	0.457944	0.457944
ERR2188724.14545178 7001289F:119:HH7GHBCXY:2:1108:5071:12748/1	R1	+	-	+	-	0.861111	0.861111
ERR2188724.14545181 7001289F:119:HH7GHBCXY:2:1208:12604:52171/1	R1	+	-	+	-	0.345455	0.345455
ERR2188724.14545182 7001289F:119:HH7GHBCXY:2:2102:17753:51949/1	R1	+	-	+	-	0.471698	0.471698
ERR2188724.14545183 7001289F:119:HH7GHBCXY:2:2202:20148:88568/1	R1	+	-	+	-	0.000000	0.000000
ERR2188724.14545184 7001289F:119:HH7GHBCXY:1:1105:20238:77822/1	R1	+	-	+	-	0.746479	0.746479
ERR2188724.14545185 7001289F:119:HH7GHBCXY:1:1110:19425:72892/1	R1	+	-	+	-	0.302752	0.302752
