2024-12-30T13:00:33
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061610.4535452 7001289F:103:C9WFLANXX:4:1202:8321:46852/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535454 7001289F:103:C9WFLANXX:4:1301:3902:90470/1	R1	+	-	+	-	0.320388	0.320388
ERR2061610.4535456 7001289F:103:C9WFLANXX:4:1302:2298:4401/1	R1	+	-	+	-	0.600000	0.600000
ERR2061610.4535457 7001289F:103:C9WFLANXX:3:2207:10694:18567/1	R1	-	+	-	+	0.300000	0.300000
ERR2061610.4535458 7001289F:103:C9WFLANXX:3:1311:8206:60725/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535459 7001289F:103:C9WFLANXX:4:1202:15492:27131/1	R1	-	+	-	+	0.072917	0.072917
ERR2061610.4535460 7001289F:103:C9WFLANXX:3:2109:12100:44774/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535461 7001289F:103:C9WFLANXX:3:1106:5483:31731/1	R1	+	-	+	-	0.714286	0.714286
ERR2061610.4535462 7001289F:103:C9WFLANXX:3:2315:6000:59030/1	R1	+	-	+	-	0.590361	0.590361
ERR2061610.4535464 7001289F:103:C9WFLANXX:4:2114:19358:80074/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535467 7001289F:103:C9WFLANXX:3:2203:13195:48947/1	R1	+	-	+	-	0.492537	0.492537
ERR2061610.4535468 7001289F:103:C9WFLANXX:3:1111:11230:21397/1	R1	+	-	+	-	0.452055	0.452055
ERR2061610.4535471 7001289F:103:C9WFLANXX:4:1106:1385:86526/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535472 7001289F:103:C9WFLANXX:4:2301:9778:69926/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535475 7001289F:103:C9WFLANXX:4:1207:20939:26989/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535476 7001289F:103:C9WFLANXX:4:1102:16462:28273/1	R1	+	-	+	-	0.550000	0.550000
ERR2061610.4535477 7001289F:103:C9WFLANXX:4:2106:13101:53411/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535479 7001289F:103:C9WFLANXX:4:2102:14537:11708/1	R1	+	-	+	-	0.320388	0.320388
ERR2061610.4535480 7001289F:103:C9WFLANXX:3:2201:15829:15352/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535481 7001289F:103:C9WFLANXX:4:1101:16510:80645/1	R1	+	-	+	-	0.961538	0.961538
ERR2061610.4535482 7001289F:103:C9WFLANXX:3:2110:12994:31788/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535483 7001289F:103:C9WFLANXX:4:1311:10184:28646/1	R1	+	-	+	-	0.636364	0.636364
ERR2061610.4535484 7001289F:103:C9WFLANXX:3:2311:18146:50984/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535486 7001289F:103:C9WFLANXX:4:1303:16954:77557/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535487 7001289F:103:C9WFLANXX:4:1108:18891:20159/1	R1	+	-	+	-	0.961538	0.961538
ERR2061610.4535491 7001289F:103:C9WFLANXX:3:2109:1464:91689/1	R1	+	-	+	-	0.924528	0.924528
ERR2061610.4535493 7001289F:103:C9WFLANXX:4:2310:8233:97167/1	R1	+	-	+	-	0.961538	0.961538
ERR2061610.4535495 7001289F:103:C9WFLANXX:4:1215:11477:93422/1	R1	+	-	+	-	0.961538	0.961538
ERR2061610.4535497 7001289F:103:C9WFLANXX:4:1102:3395:85065/1	R1	-	+	-	+	0.269231	0.269231
ERR2061610.4535499 7001289F:103:C9WFLANXX:4:1114:20065:97754/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535501 7001289F:103:C9WFLANXX:4:1303:6401:29845/1	R1	+	-	+	-	0.362637	0.362637
ERR2061610.4535502 7001289F:103:C9WFLANXX:3:2313:1357:60789/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535505 7001289F:103:C9WFLANXX:4:2103:8851:99561/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535506 7001289F:103:C9WFLANXX:4:2105:10771:92699/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535510 7001289F:103:C9WFLANXX:4:2106:7070:9920/1	R1	+	-	+	-	0.482143	0.482143
ERR2061610.4535511 7001289F:103:C9WFLANXX:3:2101:21256:91201/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535512 7001289F:103:C9WFLANXX:4:2213:3033:94285/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535513 7001289F:103:C9WFLANXX:4:1106:5201:20571/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535517 7001289F:103:C9WFLANXX:3:2207:19981:76776/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535518 7001289F:103:C9WFLANXX:3:1113:13956:6361/1	R1	+	-	+	-	0.365385	0.365385
ERR2061610.4535520 7001289F:103:C9WFLANXX:4:2302:5050:8357/1	R1	+	-	+	-	0.803922	0.803922
ERR2061610.4535521 7001289F:103:C9WFLANXX:4:2212:7883:27877/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535526 7001289F:103:C9WFLANXX:4:2210:14267:42250/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.4535527 7001289F:103:C9WFLANXX:4:1316:5849:95918/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.4535530 7001289F:103:C9WFLANXX:4:1207:3417:100254/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.4535531 7001289F:103:C9WFLANXX:4:1212:5352:56978/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.4535533 7001289F:103:C9WFLANXX:4:2316:19355:38180/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535535 7001289F:103:C9WFLANXX:3:2208:19943:76902/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535537 7001289F:103:C9WFLANXX:4:2304:12521:94624/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535538 7001289F:103:C9WFLANXX:3:2209:1744:18355/1	R1	+	-	+	-	0.436364	0.436364
ERR2061610.4535540 7001289F:103:C9WFLANXX:4:2102:6589:96692/1	R1	+	-	+	-	0.365385	0.365385
ERR2061610.4535545 7001289F:103:C9WFLANXX:3:2206:10088:50437/1	R1	+	-	+	-	0.302752	0.302752
ERR2061610.4535546 7001289F:103:C9WFLANXX:3:1210:17055:82690/1	R1	+	-	+	-	0.302752	0.302752
ERR2061610.4535547 7001289F:103:C9WFLANXX:3:1214:14229:75108/1	R1	+	-	+	-	0.559633	0.559633
ERR2061610.4535549 7001289F:103:C9WFLANXX:4:2309:7769:84579/1	R1	+	-	+	-	0.348624	0.348624
ERR2061610.4535553 7001289F:103:C9WFLANXX:4:1110:13662:2993/1	R1	+	-	+	-	0.302752	0.302752
ERR2061610.4535554 7001289F:103:C9WFLANXX:4:2309:2042:35014/1	R1	+	-	+	-	0.302752	0.302752
ERR2061610.4535557 7001289F:103:C9WFLANXX:3:1104:21059:7507/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535558 7001289F:103:C9WFLANXX:3:2313:20240:54059/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535562 7001289F:103:C9WFLANXX:3:1214:2447:85338/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535564 7001289F:103:C9WFLANXX:3:1308:12841:18175/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535567 7001289F:103:C9WFLANXX:3:1205:8723:69835/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535568 7001289F:103:C9WFLANXX:3:1208:15540:54908/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535573 7001289F:103:C9WFLANXX:4:2304:17834:84543/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535577 7001289F:103:C9WFLANXX:4:2112:10698:16597/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535578 7001289F:103:C9WFLANXX:4:2112:4406:82593/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535579 7001289F:103:C9WFLANXX:4:1307:11925:34143/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535580 7001289F:103:C9WFLANXX:4:1307:16265:67965/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535582 7001289F:103:C9WFLANXX:3:2201:11665:10802/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535587 7001289F:103:C9WFLANXX:3:2316:21237:15919/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.4535588 7001289F:103:C9WFLANXX:3:2203:2237:73435/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.4535590 7001289F:103:C9WFLANXX:3:2114:7405:15159/1	R1	+	-	+	-	0.485149	0.485149
ERR2061610.4535591 7001289F:103:C9WFLANXX:3:2205:20489:76276/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.4535594 7001289F:103:C9WFLANXX:3:1301:14186:35007/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.4535596 7001289F:103:C9WFLANXX:3:2104:11612:6608/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.4535598 7001289F:103:C9WFLANXX:3:1305:9443:72021/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.4535601 7001289F:103:C9WFLANXX:3:1304:4579:62932/1	R1	+	-	+	-	0.485149	0.485149
ERR2061610.4535602 7001289F:103:C9WFLANXX:3:1109:18095:82261/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.4535606 7001289F:103:C9WFLANXX:4:2315:6863:75758/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.4535609 7001289F:103:C9WFLANXX:4:2203:2057:91879/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.4535610 7001289F:103:C9WFLANXX:4:2110:18905:67932/1	R1	+	-	+	-	0.690141	0.690141
ERR2061610.4535611 7001289F:103:C9WFLANXX:4:2208:20192:73679/1	R1	+	-	+	-	0.759259	0.759259
ERR2061610.4535612 7001289F:103:C9WFLANXX:4:1303:8954:90632/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.4535618 7001289F:103:C9WFLANXX:3:1211:6451:17792/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535619 7001289F:103:C9WFLANXX:3:1115:10623:6936/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.4535620 7001289F:103:C9WFLANXX:4:2304:4878:45554/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.4535621 7001289F:103:C9WFLANXX:3:1103:15406:81776/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.4535623 7001289F:103:C9WFLANXX:4:2212:12101:58747/1	R1	+	-	+	-	0.471698	0.471698
ERR2061610.4535624 7001289F:103:C9WFLANXX:4:1203:5929:47885/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.4535625 7001289F:103:C9WFLANXX:4:1110:1695:58961/1	R1	+	-	+	-	0.714286	0.714286
ERR2061610.4535626 7001289F:103:C9WFLANXX:3:2102:12188:27671/1	R1	+	-	+	-	0.471698	0.471698
ERR2061610.4535627 7001289F:103:C9WFLANXX:4:2104:15397:3626/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535634 7001289F:103:C9WFLANXX:4:1205:3601:46517/1	R1	+	-	+	-	0.636364	0.636364
ERR2061610.4535635 7001289F:103:C9WFLANXX:3:1111:17908:27366/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535637 7001289F:103:C9WFLANXX:3:2313:7791:80001/1	R1	+	-	+	-	0.074074	0.074074
ERR2061610.4535638 7001289F:103:C9WFLANXX:3:1211:7581:84990/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.4535640 7001289F:103:C9WFLANXX:3:1315:15378:43405/1	R1	+	-	+	-	0.837838	0.837838
ERR2061610.4535642 7001289F:103:C9WFLANXX:3:2115:1710:15565/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.4535644 7001289F:103:C9WFLANXX:4:2102:15889:77867/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.4535646 7001289F:103:C9WFLANXX:4:1207:8421:55163/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.4535647 7001289F:103:C9WFLANXX:4:1309:3269:40626/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.4535648 7001289F:103:C9WFLANXX:3:1207:9219:24340/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535651 7001289F:103:C9WFLANXX:4:2208:16804:66415/1	R1	+	-	+	-	0.862069	0.862069
ERR2061610.4535652 7001289F:103:C9WFLANXX:3:1210:20193:61227/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.4535653 7001289F:103:C9WFLANXX:3:2304:8450:66633/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.4535654 7001289F:103:C9WFLANXX:3:2308:8202:42259/1	R1	+	-	+	-	0.759259	0.759259
ERR2061610.7662071 7001289F:103:C9WFLANXX:4:2205:16216:81524/1	R1	+	-	+	-	0.345455	0.345455
ERR2061610.8999531 7001289F:103:C9WFLANXX:4:1102:17103:71411/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.9398780 7001289F:103:C9WFLANXX:3:2314:13458:19482/1	R1	+	-	+	-	0.365385	0.365385
ERR2061610.9398781 7001289F:103:C9WFLANXX:3:2115:18588:33029/1	R1	+	-	+	-	0.302752	0.302752
ERR2061610.9398782 7001289F:103:C9WFLANXX:3:1308:9126:25162/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398784 7001289F:103:C9WFLANXX:3:1216:16361:89436/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.9398785 7001289F:103:C9WFLANXX:4:2304:3806:29268/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398788 7001289F:103:C9WFLANXX:4:1304:5779:44543/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398791 7001289F:103:C9WFLANXX:3:2205:13734:72341/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.9398795 7001289F:103:C9WFLANXX:4:2311:9383:47101/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.9398797 7001289F:103:C9WFLANXX:4:2214:13233:62974/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.9398799 7001289F:103:C9WFLANXX:4:2212:15942:46834/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.9398800 7001289F:103:C9WFLANXX:4:1315:14429:53308/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.9398802 7001289F:103:C9WFLANXX:4:2315:20268:15452/1	R1	+	-	+	-	0.515789	0.515789
ERR2061610.9398803 7001289F:103:C9WFLANXX:4:1308:7689:31971/1	R1	+	-	+	-	0.500000	0.500000
ERR2061610.9398805 7001289F:103:C9WFLANXX:3:2309:19643:26842/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.9398806 7001289F:103:C9WFLANXX:3:2210:17663:51134/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.9398807 7001289F:103:C9WFLANXX:3:2216:18796:13723/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.9398808 7001289F:103:C9WFLANXX:3:2216:1717:98979/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.9398810 7001289F:103:C9WFLANXX:3:1210:15942:33214/1	R1	+	-	+	-	0.550562	0.550562
ERR2061610.9398811 7001289F:103:C9WFLANXX:3:1201:5345:59846/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.9398813 7001289F:103:C9WFLANXX:4:2306:2643:40310/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.9398817 7001289F:103:C9WFLANXX:4:1313:20780:87913/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.9398820 7001289F:103:C9WFLANXX:4:1112:19614:66591/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.9398822 7001289F:103:C9WFLANXX:3:2312:18340:16494/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.9398823 7001289F:103:C9WFLANXX:3:2110:7385:78598/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.9398825 7001289F:103:C9WFLANXX:3:2104:15289:96158/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398826 7001289F:103:C9WFLANXX:3:1201:11477:11040/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.9398827 7001289F:103:C9WFLANXX:3:1304:2855:7563/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398828 7001289F:103:C9WFLANXX:4:2311:6472:15162/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.9398833 7001289F:103:C9WFLANXX:4:2213:8103:41765/1	R1	+	-	+	-	0.775701	0.775701
ERR2061610.9398834 7001289F:103:C9WFLANXX:4:2103:9518:20825/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398835 7001289F:103:C9WFLANXX:4:1311:15267:38126/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398837 7001289F:103:C9WFLANXX:4:1305:7744:62485/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398840 7001289F:103:C9WFLANXX:4:1212:4410:31716/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.9398844 7001289F:103:C9WFLANXX:3:2203:19217:34562/1	R1	+	-	+	-	0.348624	0.348624
ERR2061610.9398845 7001289F:103:C9WFLANXX:3:2213:16998:55723/1	R1	+	-	+	-	0.534653	0.534653
ERR2061610.9398847 7001289F:103:C9WFLANXX:3:2115:8305:94999/1	R1	+	-	+	-	0.457944	0.457944
ERR2061610.9398848 7001289F:103:C9WFLANXX:3:2310:20597:7141/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398849 7001289F:103:C9WFLANXX:3:2210:15962:72825/1	R1	+	-	+	-	0.340206	0.340206
ERR2061610.9398850 7001289F:103:C9WFLANXX:3:2316:9588:95125/1	R1	+	-	+	-	0.302752	0.302752
ERR2061610.9398852 7001289F:103:C9WFLANXX:3:2114:15644:66019/1	R1	+	-	+	-	0.302752	0.302752
ERR2061610.9398855 7001289F:103:C9WFLANXX:4:1311:9084:26150/1	R1	+	-	+	-	0.345455	0.345455
ERR2061610.9398856 7001289F:103:C9WFLANXX:4:1303:19503:82421/1	R1	+	-	+	-	0.345455	0.345455
ERR2061610.9398857 7001289F:103:C9WFLANXX:4:1308:2554:61224/1	R1	+	-	+	-	0.345455	0.345455
ERR2061610.9398858 7001289F:103:C9WFLANXX:4:1114:7858:47621/1	R1	+	-	+	-	0.302752	0.302752
ERR2061610.9398859 7001289F:103:C9WFLANXX:4:1204:4744:51212/1	R1	+	-	+	-	0.345455	0.345455
ERR2061610.9398860 7001289F:103:C9WFLANXX:3:2202:8609:75272/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398861 7001289F:103:C9WFLANXX:3:1302:11038:29923/1	R1	+	-	+	-	0.302752	0.302752
ERR2061610.9398862 7001289F:103:C9WFLANXX:4:1203:17982:22753/1	R1	+	-	+	-	0.759259	0.759259
ERR2061610.9398866 7001289F:103:C9WFLANXX:4:2107:2178:56035/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398868 7001289F:103:C9WFLANXX:3:2103:6779:100403/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.9398869 7001289F:103:C9WFLANXX:3:1209:20388:99779/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398871 7001289F:103:C9WFLANXX:4:1101:11296:96356/1	R1	+	-	+	-	0.769231	0.769231
ERR2061610.9398872 7001289F:103:C9WFLANXX:3:1212:18695:51217/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.9398873 7001289F:103:C9WFLANXX:4:2104:3212:51979/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.9398874 7001289F:103:C9WFLANXX:3:1314:7464:51480/1	R1	-	+	-	+	0.000000	0.000000
ERR2061610.9398875 7001289F:103:C9WFLANXX:4:1110:2492:49565/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398877 7001289F:103:C9WFLANXX:3:1309:12648:39649/1	R1	+	-	+	-	0.345455	0.345455
ERR2061610.9398880 7001289F:103:C9WFLANXX:3:1110:15462:95960/1	R1	+	-	+	-	0.387755	0.387755
ERR2061610.9398882 7001289F:103:C9WFLANXX:4:1309:7167:82953/1	R1	+	-	+	-	0.454545	0.454545
ERR2061610.9398884 7001289F:103:C9WFLANXX:4:1215:4489:51507/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398885 7001289F:103:C9WFLANXX:3:1104:9871:23675/1	R1	+	-	+	-	0.446429	0.446429
ERR2061610.9398886 7001289F:103:C9WFLANXX:3:1312:8680:41446/1	R1	+	-	+	-	0.433628	0.433628
ERR2061610.9398887 7001289F:103:C9WFLANXX:4:2316:19423:41634/1	R1	+	-	+	-	0.000000	0.000000
ERR2061610.9398888 7001289F:103:C9WFLANXX:4:2212:9912:55716/1	R1	-	+	-	+	0.000000	0.000000
