2024-12-26T17:49:23
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061618.4454954 7001289F:109:CB97UANXX:1:2103:18238:77532/1	R1	-	+	-	+	0.106061	0.106061
ERR2061618.4454955 7001289F:109:CB97UANXX:1:1116:8755:25745/1	R1	-	+	-	+	0.206897	0.206897
ERR2061618.4454958 7001289F:109:CB97UANXX:1:2316:16348:16128/1	R1	+	-	+	-	0.863636	0.863636
ERR2061618.4454959 7001289F:109:CB97UANXX:1:2214:17648:96093/1	R1	-	+	-	+	0.116667	0.116667
ERR2061618.4454961 7001289F:109:CB97UANXX:1:1303:3888:34719/1	R1	+	-	+	-	0.781250	0.781250
ERR2061618.4454962 7001289F:103:C9WFLANXX:4:2213:6118:71680/1	R1	-	+	-	+	0.101266	0.101266
ERR2061618.4454963 7001289F:109:CB97UANXX:1:2310:2991:96730/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4454969 7001289F:109:CB97UANXX:1:1303:6333:40054/1	R1	-	+	-	+	0.600000	0.600000
ERR2061618.4454970 7001289F:103:C9WFLANXX:3:1307:15479:60593/1	R1	-	+	-	+	0.105263	0.105263
ERR2061618.4454972 7001289F:109:CB97UANXX:1:1304:3601:76829/1	R1	+	-	+	-	0.863636	0.863636
ERR2061618.4454975 7001289F:109:CB97UANXX:1:1315:3560:91168/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4454979 7001289F:109:CB97UANXX:1:1103:14286:43671/1	R1	+	-	+	-	0.924528	0.924528
ERR2061618.4454980 7001289F:103:C9WFLANXX:3:2108:13338:40945/1	R1	+	-	+	-	0.863636	0.863636
ERR2061618.4454986 7001289F:109:CB97UANXX:1:1110:14116:51094/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4454988 7001289F:103:C9WFLANXX:4:1114:4103:35189/1	R1	+	-	+	-	0.594059	0.594059
ERR2061618.4454989 7001289F:103:C9WFLANXX:3:1211:17865:53749/1	R1	+	-	+	-	0.500000	0.500000
ERR2061618.4454993 7001289F:109:CB97UANXX:1:1316:4358:36387/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4454994 7001289F:109:CB97UANXX:1:2207:15211:72788/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455001 7001289F:103:C9WFLANXX:3:1213:11776:38686/1	R1	+	-	+	-	0.340206	0.340206
ERR2061618.4455007 7001289F:109:CB97UANXX:1:1310:7284:70016/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.4455008 7001289F:109:CB97UANXX:1:1307:8947:41213/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.4455009 7001289F:109:CB97UANXX:1:1215:8706:50464/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455010 7001289F:103:C9WFLANXX:4:1315:5946:46811/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455011 7001289F:103:C9WFLANXX:3:1101:3689:89881/1	R1	+	-	+	-	0.345455	0.345455
ERR2061618.4455012 7001289F:103:C9WFLANXX:3:2302:8981:60080/1	R1	+	-	+	-	0.678571	0.678571
ERR2061618.4455013 7001289F:103:C9WFLANXX:3:2113:13914:85084/1	R1	+	-	+	-	0.345455	0.345455
ERR2061618.4455015 7001289F:103:C9WFLANXX:4:2314:20467:4264/1	R1	+	-	+	-	0.798165	0.798165
ERR2061618.4455017 7001289F:109:CB97UANXX:1:1316:18235:98187/1	R1	+	-	+	-	0.345455	0.345455
ERR2061618.4455019 7001289F:103:C9WFLANXX:3:1113:6892:17093/1	R1	+	-	+	-	0.302752	0.302752
ERR2061618.4455020 7001289F:103:C9WFLANXX:4:2115:2384:27892/1	R1	+	-	+	-	0.302752	0.302752
ERR2061618.4455021 7001289F:103:C9WFLANXX:4:2105:11161:77486/1	R1	+	-	+	-	0.302752	0.302752
ERR2061618.4455024 7001289F:103:C9WFLANXX:3:1215:14229:27565/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455026 7001289F:103:C9WFLANXX:4:2108:9029:93244/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455028 7001289F:109:CB97UANXX:1:2209:1444:95725/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455030 7001289F:109:CB97UANXX:1:2113:8449:41959/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455031 7001289F:109:CB97UANXX:1:2103:19685:87668/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455032 7001289F:109:CB97UANXX:1:1115:19214:95348/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455033 7001289F:109:CB97UANXX:1:1116:14310:58547/1	R1	+	-	+	-	0.302752	0.302752
ERR2061618.4455034 7001289F:103:C9WFLANXX:4:2311:16143:61874/1	R1	+	-	+	-	0.759259	0.759259
ERR2061618.4455035 7001289F:103:C9WFLANXX:4:2108:7798:18737/1	R1	+	-	+	-	0.457944	0.457944
ERR2061618.4455037 7001289F:109:CB97UANXX:1:2310:17464:94480/1	R1	+	-	+	-	0.101852	0.101852
ERR2061618.4455039 7001289F:109:CB97UANXX:1:1304:11972:55476/1	R1	+	-	+	-	0.457944	0.457944
ERR2061618.4455040 7001289F:103:C9WFLANXX:4:2214:16016:65544/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.4455041 7001289F:103:C9WFLANXX:4:2205:16436:87027/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.4455044 7001289F:109:CB97UANXX:1:1311:7188:7746/1	R1	+	-	+	-	0.471698	0.471698
ERR2061618.4455045 7001289F:103:C9WFLANXX:3:1208:12810:48441/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.4455046 7001289F:103:C9WFLANXX:4:2205:6760:36150/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.4455047 7001289F:109:CB97UANXX:1:1203:17339:22942/1	R1	+	-	+	-	0.471698	0.471698
ERR2061618.4455048 7001289F:103:C9WFLANXX:3:2106:17601:13487/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455049 7001289F:103:C9WFLANXX:4:1212:16010:1976/1	R1	+	-	+	-	0.545455	0.545455
ERR2061618.4455050 7001289F:103:C9WFLANXX:3:1212:15303:51636/1	R1	+	-	+	-	0.345455	0.345455
ERR2061618.4455052 7001289F:103:C9WFLANXX:3:2211:5515:75636/1	R1	+	-	+	-	0.320388	0.320388
ERR2061618.4455054 7001289F:109:CB97UANXX:1:1307:14261:95741/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455055 7001289F:109:CB97UANXX:1:1102:1727:100897/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455058 7001289F:109:CB97UANXX:1:2201:7965:41627/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.4455060 7001289F:103:C9WFLANXX:4:2105:9611:3212/1	R1	+	-	+	-	0.345455	0.345455
ERR2061618.4455061 7001289F:103:C9WFLANXX:4:2216:4879:57552/1	R1	+	-	+	-	0.759259	0.759259
ERR2061618.4455062 7001289F:103:C9WFLANXX:3:2312:2931:64763/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455064 7001289F:109:CB97UANXX:1:2115:14620:7403/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455066 7001289F:103:C9WFLANXX:4:2312:11263:74424/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455068 7001289F:109:CB97UANXX:1:2308:1742:38679/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455069 7001289F:109:CB97UANXX:1:1203:2165:21965/1	R1	+	-	+	-	0.690141	0.690141
ERR2061618.4455070 7001289F:103:C9WFLANXX:4:2205:8650:77799/1	R1	+	-	+	-	0.471698	0.471698
ERR2061618.4455071 7001289F:109:CB97UANXX:1:2301:1870:91704/1	R1	+	-	+	-	0.609756	0.609756
ERR2061618.4455073 7001289F:103:C9WFLANXX:4:2109:9508:22493/1	R1	+	-	+	-	0.320388	0.320388
ERR2061618.4455074 7001289F:109:CB97UANXX:1:1209:8769:25985/1	R1	+	-	+	-	0.340206	0.340206
ERR2061618.4455075 7001289F:109:CB97UANXX:1:2207:18688:13774/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455076 7001289F:109:CB97UANXX:1:2115:14333:91164/1	R1	+	-	+	-	0.753846	0.753846
ERR2061618.4455078 7001289F:103:C9WFLANXX:3:2206:16076:68742/1	R1	+	-	+	-	0.753846	0.753846
ERR2061618.4455079 7001289F:109:CB97UANXX:1:1209:2427:26647/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455080 7001289F:103:C9WFLANXX:4:2212:18952:37481/1	R1	+	-	+	-	0.821782	0.821782
ERR2061618.4455082 7001289F:103:C9WFLANXX:3:1102:1864:48517/1	R1	+	-	+	-	0.489796	0.489796
ERR2061618.4455084 7001289F:103:C9WFLANXX:4:2104:5791:72902/1	R1	+	-	+	-	0.413043	0.413043
ERR2061618.4455085 7001289F:103:C9WFLANXX:4:1205:14416:42025/1	R1	+	-	+	-	0.636364	0.636364
ERR2061618.4455090 7001289F:109:CB97UANXX:1:2312:5810:67480/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455091 7001289F:103:C9WFLANXX:3:1215:6249:83055/1	R1	+	-	+	-	0.550562	0.550562
ERR2061618.4455093 7001289F:109:CB97UANXX:1:1113:2186:71085/1	R1	+	-	+	-	0.568182	0.568182
ERR2061618.4455097 7001289F:109:CB97UANXX:1:1215:17854:87608/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455100 7001289F:103:C9WFLANXX:4:1211:1974:78641/1	R1	-	+	-	+	0.102941	0.102941
ERR2061618.4455102 7001289F:109:CB97UANXX:1:1314:5488:53587/1	R1	+	-	+	-	0.513514	0.513514
ERR2061618.4455103 7001289F:103:C9WFLANXX:4:1103:2174:65258/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455104 7001289F:103:C9WFLANXX:4:1107:9961:33184/1	R1	+	-	+	-	0.365385	0.365385
ERR2061618.4455105 7001289F:103:C9WFLANXX:4:2108:7007:40558/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455106 7001289F:109:CB97UANXX:1:1209:5491:79411/1	R1	+	-	+	-	0.471698	0.471698
ERR2061618.4455107 7001289F:103:C9WFLANXX:4:2306:6394:22380/1	R1	+	-	+	-	0.774648	0.774648
ERR2061618.4455108 7001289F:109:CB97UANXX:1:1302:9458:65936/1	R1	+	-	+	-	0.714286	0.714286
ERR2061618.4455113 7001289F:109:CB97UANXX:1:2314:9281:80244/1	R1	+	-	+	-	0.781250	0.781250
ERR2061618.4455114 7001289F:109:CB97UANXX:1:1315:19833:73356/1	R1	+	-	+	-	0.690141	0.690141
ERR2061618.4455115 7001289F:109:CB97UANXX:1:1304:3237:66082/1	R1	+	-	+	-	0.753846	0.753846
ERR2061618.4455116 7001289F:109:CB97UANXX:1:2207:4356:39365/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455121 7001289F:103:C9WFLANXX:4:2307:9990:20566/1	R1	+	-	+	-	0.830508	0.830508
ERR2061618.4455125 7001289F:109:CB97UANXX:1:2207:18763:65187/1	R1	+	-	+	-	0.348624	0.348624
ERR2061618.4455129 7001289F:103:C9WFLANXX:4:1313:9822:18015/1	R1	+	-	+	-	0.531646	0.531646
ERR2061618.4455130 7001289F:109:CB97UANXX:1:1209:19130:64715/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455132 7001289F:109:CB97UANXX:1:2202:20470:97963/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4455134 7001289F:109:CB97UANXX:1:1206:11411:86090/1	R1	+	-	+	-	0.812500	0.812500
ERR2061618.4455138 7001289F:109:CB97UANXX:1:2307:2420:67707/1	R1	+	-	+	-	0.368932	0.368932
ERR2061618.4455140 7001289F:109:CB97UANXX:1:1206:8163:7786/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455141 7001289F:109:CB97UANXX:1:2116:12460:33640/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4455142 7001289F:109:CB97UANXX:1:1310:9726:61970/1	R1	+	-	+	-	0.513514	0.513514
ERR2061618.4481353 7001289F:109:CB97UANXX:1:2113:16141:27735/1	R1	-	+	-	+	0.172414	0.172414
ERR2061618.4481702 7001289F:103:C9WFLANXX:3:1202:10306:59769/1	R1	-	+	-	+	0.787879	0.787879
ERR2061618.4481830 7001289F:103:C9WFLANXX:4:1107:8633:27431/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4481884 7001289F:109:CB97UANXX:1:2202:7625:8173/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.4482063 7001289F:103:C9WFLANXX:3:2315:7997:25431/1	R1	+	-	+	-	0.734513	0.734513
ERR2061618.4482126 7001289F:103:C9WFLANXX:3:1313:15295:92172/1	R1	-	+	-	+	0.772727	0.772727
ERR2061618.4482409 7001289F:109:CB97UANXX:1:1211:20462:77759/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4482518 7001289F:103:C9WFLANXX:4:2106:20112:82854/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.4902785 7001289F:109:CB97UANXX:1:2314:9187:49181/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.5347537 7001289F:109:CB97UANXX:1:1204:17257:61379/1	R1	-	+	-	+	0.526316	0.526316
ERR2061618.5372861 7001289F:109:CB97UANXX:1:1204:9188:4242/1	R1	-	+	-	+	0.161290	0.161290
ERR2061618.5772758 7001289F:103:C9WFLANXX:4:1208:5054:81917/1	R1	+	-	+	-	0.238095	0.238095
ERR2061618.5815562 7001289F:103:C9WFLANXX:4:1201:6547:65631/1	R1	-	+	-	+	0.400000	0.400000
ERR2061618.7426986 7001289F:109:CB97UANXX:1:2114:20361:97627/1	R1	-	+	-	+	0.937500	0.937500
ERR2061618.7518538 7001289F:103:C9WFLANXX:3:1202:12013:94630/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.9353853 7001289F:109:CB97UANXX:1:1107:4300:35703/1	R1	-	+	-	+	0.000000	0.000000
ERR2061618.9470327 7001289F:103:C9WFLANXX:3:2204:10984:97454/1	R1	+	-	+	-	0.302752	0.302752
ERR2061618.9470330 7001289F:103:C9WFLANXX:3:1111:4949:16357/1	R1	+	-	+	-	0.387755	0.387755
ERR2061618.9470333 7001289F:103:C9WFLANXX:4:2112:4000:82078/1	R1	+	-	+	-	0.362637	0.362637
ERR2061618.9470339 7001289F:103:C9WFLANXX:4:2113:6099:85039/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.9470342 7001289F:109:CB97UANXX:1:1214:12289:32552/1	R1	+	-	+	-	0.345455	0.345455
ERR2061618.9470344 7001289F:103:C9WFLANXX:3:2106:10741:64658/1	R1	+	-	+	-	0.492537	0.492537
ERR2061618.9470345 7001289F:103:C9WFLANXX:4:2205:3174:13913/1	R1	+	-	+	-	0.388235	0.388235
ERR2061618.9470346 7001289F:103:C9WFLANXX:4:1310:8034:63544/1	R1	+	-	+	-	0.000000	0.000000
ERR2061618.9470347 7001289F:103:C9WFLANXX:3:2306:13601:24081/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.9470349 7001289F:103:C9WFLANXX:4:2306:10435:35766/1	R1	+	-	+	-	0.345455	0.345455
ERR2061618.9470350 7001289F:103:C9WFLANXX:4:2302:16450:2396/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.9470352 7001289F:109:CB97UANXX:1:2205:17409:87621/1	R1	+	-	+	-	0.302752	0.302752
ERR2061618.9470353 7001289F:109:CB97UANXX:1:2111:10121:12829/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.9470354 7001289F:109:CB97UANXX:1:2106:18170:50895/1	R1	+	-	+	-	0.509091	0.509091
ERR2061618.9470355 7001289F:109:CB97UANXX:1:1109:16668:96497/1	R1	+	-	+	-	0.482143	0.482143
ERR2061618.9470356 7001289F:109:CB97UANXX:1:1112:9003:93927/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.9470357 7001289F:103:C9WFLANXX:3:1308:9756:86426/1	R1	+	-	+	-	0.446429	0.446429
ERR2061618.9470359 7001289F:103:C9WFLANXX:4:1110:21110:84449/1	R1	+	-	+	-	0.345455	0.345455
ERR2061618.9470361 7001289F:103:C9WFLANXX:4:1112:10175:17304/1	R1	+	-	+	-	0.446429	0.446429
