2024-12-30T16:16:42
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2188723.3264901 7001289F:119:HH7GHBCXY:2:2201:2982:42770/1	R1	+	-	+	-	0.417722	0.417722
ERR2188723.3264902 7001289F:119:HH7GHBCXY:2:2116:4839:62750/1	R1	+	-	+	-	0.471698	0.471698
ERR2188723.3264906 7001289F:119:HH7GHBCXY:1:1110:2587:11075/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.3264907 7001289F:119:HH7GHBCXY:1:1209:14328:9915/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.3264916 7001289F:119:HH7GHBCXY:2:1116:7438:92208/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.5053606 7001289F:119:HH7GHBCXY:1:1115:20222:82259/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.5313592 7001289F:119:HH7GHBCXY:1:1204:16244:72594/1	R1	+	-	+	-	0.504673	0.504673
ERR2188723.5568755 7001289F:119:HH7GHBCXY:1:1116:3162:78646/1	R1	+	-	+	-	0.530973	0.530973
ERR2188723.6765229 7001289F:119:HH7GHBCXY:1:2110:17469:62919/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844155 7001289F:119:HH7GHBCXY:2:2210:18253:90378/1	R1	+	-	+	-	0.166667	0.166667
ERR2188723.6844159 7001289F:119:HH7GHBCXY:1:2201:9716:5299/1	R1	+	-	+	-	0.485149	0.485149
ERR2188723.6844164 7001289F:119:HH7GHBCXY:2:1209:19027:38521/1	R1	+	-	+	-	0.863636	0.863636
ERR2188723.6844165 7001289F:119:HH7GHBCXY:2:1213:1627:88735/1	R1	+	-	+	-	0.477876	0.477876
ERR2188723.6844170 7001289F:119:HH7GHBCXY:1:1207:17144:42765/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.6844172 7001289F:119:HH7GHBCXY:2:2205:14876:6100/1	R1	+	-	+	-	0.639640	0.639640
ERR2188723.6844173 7001289F:119:HH7GHBCXY:1:2116:11314:29668/1	R1	+	-	+	-	0.446429	0.446429
ERR2188723.6844174 7001289F:119:HH7GHBCXY:1:1106:20034:64304/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844175 7001289F:119:HH7GHBCXY:1:1110:14784:50913/1	R1	+	-	+	-	0.929204	0.929204
ERR2188723.6844176 7001289F:119:HH7GHBCXY:1:1213:14593:75314/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844177 7001289F:119:HH7GHBCXY:1:1212:7939:13862/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844178 7001289F:119:HH7GHBCXY:1:2204:21127:49329/1	R1	+	-	+	-	0.553571	0.553571
ERR2188723.6844179 7001289F:119:HH7GHBCXY:1:2206:10140:49618/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844182 7001289F:119:HH7GHBCXY:1:1111:8763:30511/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.6844187 7001289F:119:HH7GHBCXY:1:2204:12709:55162/1	R1	+	-	+	-	0.471698	0.471698
ERR2188723.6844188 7001289F:119:HH7GHBCXY:2:1107:18774:88853/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.6844192 7001289F:119:HH7GHBCXY:2:2215:16722:41530/1	R1	+	-	+	-	0.560000	0.560000
ERR2188723.6844193 7001289F:119:HH7GHBCXY:1:1109:19503:82254/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.6844194 7001289F:119:HH7GHBCXY:1:2210:9170:11314/1	R1	+	-	+	-	0.616822	0.616822
ERR2188723.6844197 7001289F:119:HH7GHBCXY:2:2109:11491:21238/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844198 7001289F:119:HH7GHBCXY:2:2113:9363:23713/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844199 7001289F:119:HH7GHBCXY:2:2203:10458:69660/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.6844200 7001289F:119:HH7GHBCXY:1:1102:12394:8318/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844201 7001289F:119:HH7GHBCXY:1:1201:8449:44711/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.6844202 7001289F:119:HH7GHBCXY:1:1210:7687:2636/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.6844205 7001289F:119:HH7GHBCXY:2:1111:11801:65283/1	R1	+	-	+	-	0.808989	0.808989
ERR2188723.6844206 7001289F:119:HH7GHBCXY:2:1208:8049:97728/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.6844207 7001289F:119:HH7GHBCXY:2:1213:14313:70975/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.6844208 7001289F:119:HH7GHBCXY:2:1102:9087:98885/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844209 7001289F:119:HH7GHBCXY:1:1203:2831:62608/1	R1	+	-	+	-	0.632353	0.632353
ERR2188723.6844210 7001289F:119:HH7GHBCXY:1:1110:18872:55299/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844211 7001289F:119:HH7GHBCXY:2:2205:5875:65132/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844217 7001289F:119:HH7GHBCXY:2:2210:8708:94115/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844220 7001289F:119:HH7GHBCXY:1:1213:4645:55055/1	R1	+	-	+	-	0.514019	0.514019
ERR2188723.6844221 7001289F:119:HH7GHBCXY:2:2203:8965:50933/1	R1	-	+	-	+	0.087500	0.087500
ERR2188723.6844222 7001289F:119:HH7GHBCXY:1:2101:11037:99892/1	R1	+	-	+	-	0.320388	0.320388
ERR2188723.6844228 7001289F:119:HH7GHBCXY:2:1215:4740:93681/1	R1	+	-	+	-	0.789474	0.789474
ERR2188723.6844229 7001289F:119:HH7GHBCXY:1:1209:10604:50838/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844230 7001289F:119:HH7GHBCXY:2:2113:6748:16967/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844234 7001289F:119:HH7GHBCXY:2:2112:21239:52981/1	R1	+	-	+	-	0.616438	0.616438
ERR2188723.6844235 7001289F:119:HH7GHBCXY:2:1112:20219:66209/1	R1	+	-	+	-	0.551402	0.551402
ERR2188723.6844236 7001289F:119:HH7GHBCXY:1:1216:4743:72916/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844237 7001289F:119:HH7GHBCXY:2:2214:21260:34521/1	R1	+	-	+	-	0.590361	0.590361
ERR2188723.6844240 7001289F:119:HH7GHBCXY:2:1212:14333:74011/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844243 7001289F:119:HH7GHBCXY:1:1115:11310:18532/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.6844247 7001289F:119:HH7GHBCXY:1:2206:12520:27612/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844249 7001289F:119:HH7GHBCXY:1:2202:13972:57658/1	R1	+	-	+	-	0.678571	0.678571
ERR2188723.6844252 7001289F:119:HH7GHBCXY:1:1101:21022:67476/1	R1	+	-	+	-	0.515789	0.515789
ERR2188723.6844258 7001289F:119:HH7GHBCXY:2:1211:17775:47369/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.6844260 7001289F:119:HH7GHBCXY:1:1116:12797:99753/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844263 7001289F:119:HH7GHBCXY:1:1204:16423:65659/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844264 7001289F:119:HH7GHBCXY:1:1214:18994:39473/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844265 7001289F:119:HH7GHBCXY:2:1212:17253:7603/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844266 7001289F:119:HH7GHBCXY:2:2201:7239:30730/1	R1	+	-	+	-	0.495327	0.495327
ERR2188723.6844267 7001289F:119:HH7GHBCXY:2:2215:8427:85994/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.6844268 7001289F:119:HH7GHBCXY:1:2108:2001:82881/1	R1	+	-	+	-	0.531915	0.531915
ERR2188723.6844269 7001289F:119:HH7GHBCXY:2:1104:1390:17488/1	R1	+	-	+	-	0.446429	0.446429
ERR2188723.6844270 7001289F:119:HH7GHBCXY:2:1211:2287:50146/1	R1	+	-	+	-	0.446429	0.446429
ERR2188723.6844271 7001289F:119:HH7GHBCXY:2:1105:13810:8362/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.6844273 7001289F:119:HH7GHBCXY:1:1103:13486:63039/1	R1	+	-	+	-	0.388235	0.388235
ERR2188723.6844274 7001289F:119:HH7GHBCXY:1:1102:11899:35047/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844275 7001289F:119:HH7GHBCXY:1:1205:7271:39720/1	R1	+	-	+	-	0.540984	0.540984
ERR2188723.6844276 7001289F:119:HH7GHBCXY:1:2105:8910:21641/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844278 7001289F:119:HH7GHBCXY:1:2104:17599:44642/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844279 7001289F:119:HH7GHBCXY:1:2201:8643:78184/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844280 7001289F:119:HH7GHBCXY:1:2207:11910:27707/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844281 7001289F:119:HH7GHBCXY:1:2209:8201:33104/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844282 7001289F:119:HH7GHBCXY:2:1112:8807:15038/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844283 7001289F:119:HH7GHBCXY:2:1213:2162:16481/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844284 7001289F:119:HH7GHBCXY:2:2108:7583:51153/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844285 7001289F:119:HH7GHBCXY:2:2107:19707:47700/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844286 7001289F:119:HH7GHBCXY:2:2114:9342:45400/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.6844287 7001289F:119:HH7GHBCXY:2:2205:10122:43530/1	R1	+	-	+	-	0.600000	0.600000
ERR2188723.6844289 7001289F:119:HH7GHBCXY:2:2114:20306:29060/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.6844292 7001289F:119:HH7GHBCXY:1:1213:12227:54507/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844294 7001289F:119:HH7GHBCXY:2:2109:4428:55988/1	R1	+	-	+	-	0.471698	0.471698
ERR2188723.6844304 7001289F:119:HH7GHBCXY:2:2206:13849:58215/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.6844305 7001289F:119:HH7GHBCXY:1:2208:6114:67909/1	R1	-	+	-	+	0.123077	0.123077
ERR2188723.6844306 7001289F:119:HH7GHBCXY:1:1204:7765:19586/1	R1	-	+	-	+	0.125000	0.125000
ERR2188723.6844308 7001289F:119:HH7GHBCXY:2:2114:11577:71638/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.6844309 7001289F:119:HH7GHBCXY:2:1110:5952:89604/1	R1	+	-	+	-	0.690141	0.690141
ERR2188723.6844310 7001289F:119:HH7GHBCXY:2:2116:13604:17919/1	R1	+	-	+	-	0.753846	0.753846
ERR2188723.6844311 7001289F:119:HH7GHBCXY:2:1116:10278:29845/1	R1	+	-	+	-	0.678571	0.678571
ERR2188723.7026014 7001289F:119:HH7GHBCXY:1:1210:15944:86722/1	R1	+	-	+	-	0.477876	0.477876
ERR2188723.7139519 7001289F:119:HH7GHBCXY:2:1109:6429:39132/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.8611205 7001289F:119:HH7GHBCXY:2:1114:15378:85216/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9008804 7001289F:119:HH7GHBCXY:2:2201:13625:101046/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.9341062 7001289F:119:HH7GHBCXY:1:2210:15351:44130/1	R1	+	-	+	-	0.457944	0.457944
ERR2188723.9392890 7001289F:119:HH7GHBCXY:2:2108:13701:41540/1	R1	+	-	+	-	0.413043	0.413043
ERR2188723.9475083 7001289F:119:HH7GHBCXY:2:2205:14149:2858/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.9567961 7001289F:119:HH7GHBCXY:1:1116:20930:29634/1	R1	+	-	+	-	0.735294	0.735294
ERR2188723.9567970 7001289F:119:HH7GHBCXY:2:2203:7976:98240/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9567971 7001289F:119:HH7GHBCXY:1:2213:20229:4620/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9567972 7001289F:119:HH7GHBCXY:2:2111:13121:87326/1	R1	+	-	+	-	0.446429	0.446429
ERR2188723.9567974 7001289F:119:HH7GHBCXY:1:1101:5524:28701/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9567976 7001289F:119:HH7GHBCXY:1:2201:10091:19617/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9567978 7001289F:119:HH7GHBCXY:2:1211:17086:75672/1	R1	+	-	+	-	0.446429	0.446429
ERR2188723.9567979 7001289F:119:HH7GHBCXY:2:1213:13450:91588/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.9567980 7001289F:119:HH7GHBCXY:1:2115:13118:30277/1	R1	+	-	+	-	0.457944	0.457944
ERR2188723.9567983 7001289F:119:HH7GHBCXY:1:2210:16607:87539/1	R1	+	-	+	-	0.759259	0.759259
ERR2188723.9567984 7001289F:119:HH7GHBCXY:1:2215:6672:98838/1	R1	+	-	+	-	0.673469	0.673469
ERR2188723.9567988 7001289F:119:HH7GHBCXY:2:2204:2676:17748/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9567990 7001289F:119:HH7GHBCXY:1:2216:15251:37578/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.9567991 7001289F:119:HH7GHBCXY:2:2204:11019:13637/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.9567993 7001289F:119:HH7GHBCXY:1:1112:6717:29013/1	R1	+	-	+	-	0.524752	0.524752
ERR2188723.9567994 7001289F:119:HH7GHBCXY:1:2115:12793:98722/1	R1	+	-	+	-	0.600000	0.600000
ERR2188723.9567995 7001289F:119:HH7GHBCXY:1:2204:20284:42711/1	R1	+	-	+	-	0.457944	0.457944
ERR2188723.9567997 7001289F:119:HH7GHBCXY:2:1204:17523:77870/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9567998 7001289F:119:HH7GHBCXY:2:2101:14691:96597/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9567999 7001289F:119:HH7GHBCXY:2:2103:20569:79158/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9568000 7001289F:119:HH7GHBCXY:1:2115:12753:18294/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.9568001 7001289F:119:HH7GHBCXY:2:2203:5550:82883/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.9568002 7001289F:119:HH7GHBCXY:1:1104:18910:70339/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9568003 7001289F:119:HH7GHBCXY:1:2105:11562:2517/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.9568005 7001289F:119:HH7GHBCXY:2:1113:17542:33148/1	R1	+	-	+	-	0.585586	0.585586
ERR2188723.9568006 7001289F:119:HH7GHBCXY:2:1216:20393:77310/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9568007 7001289F:119:HH7GHBCXY:2:2202:5150:99416/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9568008 7001289F:119:HH7GHBCXY:2:2206:8969:36706/1	R1	-	+	-	+	0.092437	0.092437
ERR2188723.9568011 7001289F:119:HH7GHBCXY:1:2112:17802:8713/1	R1	-	+	-	+	0.298701	0.298701
ERR2188723.9568012 7001289F:119:HH7GHBCXY:1:2209:16174:83200/1	R1	-	+	-	+	0.232877	0.232877
ERR2188723.9568013 7001289F:119:HH7GHBCXY:2:2203:19514:75561/1	R1	+	-	+	-	0.642105	0.642105
ERR2188723.9568015 7001289F:119:HH7GHBCXY:1:1106:16631:89129/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9568016 7001289F:119:HH7GHBCXY:2:1202:8595:21539/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9568018 7001289F:119:HH7GHBCXY:1:2103:4911:46623/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.9568020 7001289F:119:HH7GHBCXY:1:1204:9649:17871/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.9568023 7001289F:119:HH7GHBCXY:2:2102:7147:32226/1	R1	-	+	-	+	0.243590	0.243590
ERR2188723.9568026 7001289F:119:HH7GHBCXY:1:2111:10537:68963/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.9568027 7001289F:119:HH7GHBCXY:2:1202:13072:57864/1	R1	-	+	-	+	0.291667	0.291667
ERR2188723.9568035 7001289F:119:HH7GHBCXY:2:1116:12420:56099/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.9568038 7001289F:119:HH7GHBCXY:1:2106:4252:42173/1	R1	-	+	-	+	0.000000	0.000000
ERR2188723.9568043 7001289F:119:HH7GHBCXY:2:1109:19041:81919/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9568044 7001289F:119:HH7GHBCXY:2:1215:17817:7881/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9568046 7001289F:119:HH7GHBCXY:1:1114:20432:52789/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.9568047 7001289F:119:HH7GHBCXY:1:1114:17254:86289/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.9568048 7001289F:119:HH7GHBCXY:1:2102:11983:85281/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.9568049 7001289F:119:HH7GHBCXY:1:2108:12819:66510/1	R1	+	-	+	-	0.457944	0.457944
ERR2188723.9568050 7001289F:119:HH7GHBCXY:1:2201:16578:83763/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.9568051 7001289F:119:HH7GHBCXY:1:2208:6231:33221/1	R1	+	-	+	-	0.138889	0.138889
ERR2188723.9568052 7001289F:119:HH7GHBCXY:1:2208:12559:40871/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.9568054 7001289F:119:HH7GHBCXY:2:1110:14863:19290/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.9568055 7001289F:119:HH7GHBCXY:2:1210:3378:26136/1	R1	+	-	+	-	0.433628	0.433628
ERR2188723.9568058 7001289F:119:HH7GHBCXY:1:2103:4473:2922/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9568060 7001289F:119:HH7GHBCXY:2:2108:5330:100888/1	R1	+	-	+	-	0.000000	0.000000
ERR2188723.9568062 7001289F:119:HH7GHBCXY:1:2108:15314:33519/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9568063 7001289F:119:HH7GHBCXY:1:2201:13965:78046/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9568066 7001289F:119:HH7GHBCXY:2:1116:16835:56309/1	R1	+	-	+	-	0.612903	0.612903
ERR2188723.9568068 7001289F:119:HH7GHBCXY:2:2206:12902:45477/1	R1	+	-	+	-	0.345455	0.345455
ERR2188723.9568069 7001289F:119:HH7GHBCXY:1:1106:15254:45223/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.9568070 7001289F:119:HH7GHBCXY:1:1207:3073:10670/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.9568071 7001289F:119:HH7GHBCXY:1:1204:20283:92535/1	R1	+	-	+	-	0.302752	0.302752
ERR2188723.9568074 7001289F:119:HH7GHBCXY:2:1108:16454:31537/1	R1	+	-	+	-	0.433628	0.433628
